-48.75,-40.81,79.19,0.30,0.83,1.32
-12.00,-57.19,84.75,0.37,1.31,0.17
26.81,-61.00,95.69,0.52,1.30,-0.53
64.75,-59.88,107.44,0.73,0.93,-1.16
64.75,-59.88,107.44,0.73,0.93,-1.16
90.00,-56.94,116.37,0.79,0.37,-1.24
87.69,-58.94,126.94,0.12,-1.01,-1.66
74.44,-57.56,129.62,-0.31,-1.70,-1.83
55.25,-52.19,135.87,-0.50,-3.20,-1.84
55.25,-52.19,135.87,-0.50,-3.20,-1.84
39.38,-46.81,145.87,-0.28,-5.58,-2.19
41.75,-35.19,144.62,-0.16,-6.54,-2.09
52.50,-34.25,129.87,0.08,-7.46,-2.35
61.06,-34.38,111.12,-0.06,-7.32,-2.38
61.06,-34.38,111.12,-0.06,-7.32,-2.38
60.44,-35.00,93.37,-0.13,-6.83,-2.57
38.00,-26.62,83.44,-1.19,-7.61,-1.69
27.06,-19.44,92.25,-1.26,-8.76,-1.24
18.87,-15.88,95.75,-1.06,-9.89,-0.95
18.87,-15.88,95.75,-1.06,-9.89,-0.95
10.63,-17.62,88.50,-0.51,-11.38,-1.07
6.31,-26.81,44.75,-0.58,-11.82,-2.96
16.31,-22.81,20.75,-0.67,-11.44,-3.64
24.12,-12.88,3.12,-0.88,-11.01,-4.54
24.12,-12.88,3.12,-0.88,-11.01,-4.54
27.44,2.50,-10.63,-0.91,-11.16,-4.43
22.44,27.44,-39.81,-0.73,-11.64,-3.72
18.19,31.56,-58.75,-0.94,-11.64,-3.41
14.06,34.63,-77.75,-0.88,-11.43,-3.57
14.06,34.63,-77.75,-0.88,-11.43,-3.57
11.56,42.50,-95.25,-0.83,-11.21,-4.27
12.94,76.87,-125.50,-0.97,-9.97,-2.95
6.37,80.87,-145.31,-1.08,-9.19,-2.30
6.37,80.87,-145.31,-1.12,-8.19,-1.49
-4.69,80.00,-163.62,-1.12,-8.19,-1.49
-23.25,76.69,-174.00,-1.65,-6.04,0.48
-46.31,68.12,-173.19,-1.45,-5.44,0.99
-67.19,56.44,-163.62,-1.63,-5.85,-0.29
-80.31,41.00,-154.25,-2.01,-5.78,-1.60
-80.56,38.94,-159.19,-2.01,-5.78,-1.60
-85.06,53.38,-181.31,-1.85,-4.32,-0.64
-112.19,70.44,-209.31,-1.17,0.39,2.30
-157.12,81.81,-232.25,-0.83,4.89,5.27
-197.81,84.37,-242.75,-0.62,6.66,5.34
-210.44,69.56,-236.87,-0.62,6.66,5.34
-175.00,56.06,-217.50,-0.70,8.20,5.33
-100.62,46.63,-184.44,-0.41,10.07,5.26
-20.31,34.69,-134.62,0.17,8.97,5.59
40.38,26.44,-85.37,0.67,7.86,6.25
66.56,19.25,-53.25,0.67,7.86,6.25
53.56,2.75,-34.88,0.88,6.87,6.18
19.56,-14.75,-26.50,0.73,5.86,2.99
-12.00,-25.25,-21.44,0.88,6.10,2.46
-30.12,-25.81,-14.31,0.97,6.93,2.38
-39.19,-22.19,-5.37,0.97,6.93,2.38
-40.94,-20.87,5.00,0.97,7.23,2.46
-30.69,-22.37,16.25,0.92,7.84,2.94
-14.13,-27.37,31.25,0.68,6.85,2.61
4.12,-36.00,53.38,0.51,5.85,1.92
24.56,-46.06,77.37,0.51,5.85,1.92
44.56,-54.69,97.37,0.31,4.75,1.15
59.44,-59.69,110.44,-0.06,2.16,0.10
66.37,-58.06,118.06,-0.12,1.35,0.54
61.69,-50.94,124.31,-0.10,0.39,0.91
51.56,-46.44,128.62,-0.10,0.39,0.91
50.44,-44.31,130.31,-0.05,-0.56,1.57
62.75,-47.44,132.69,0.19,-2.99,2.19
84.62,-57.38,133.19,0.12,-3.50,1.56
105.06,-70.69,129.50,0.18,-3.69,0.62
113.06,-81.50,123.87,0.18,-3.69,0.62
104.12,-87.19,117.56,0.49,-3.62,-1.50
83.81,-84.94,110.87,0.06,-3.41,-2.65
58.00,-77.62,104.12,-0.04,-3.58,-1.31
28.12,-66.62,102.44,-0.25,-4.41,-0.75
-0.69,-59.88,110.50,-0.25,-4.41,-0.75
-11.69,-61.19,121.00,-0.63,-5.55,-0.35
-0.50,-67.81,128.12,-0.57,-8.67,-1.15
24.81,-73.62,129.56,-0.67,-9.65,-1.75
46.94,-79.62,125.31,-0.63,-10.34,-2.66
63.13,-83.19,116.19,-0.63,-10.34,-2.66
71.56,-80.94,99.25,-0.47,-10.75,-3.56
68.12,-72.25,75.94,-0.27,-10.01,-5.45
54.69,-59.88,48.06,-0.42,-9.43,-5.60
39.31,-44.25,21.87,-0.50,-8.74,-5.51
25.69,-28.06,2.75,-0.50,-8.74,-5.51
13.13,-14.63,-6.56,-0.50,-8.02,-5.73
5.62,-3.44,-9.06,-0.52,-8.23,-6.07
5.69,9.63,-10.81,-0.46,-8.50,-6.42
7.31,23.62,-17.94,-0.47,-8.66,-6.84
4.00,38.50,-30.00,-0.56,-8.66,-6.77
-2.81,53.75,-43.50,-0.47,-8.55,-6.47
-10.19,70.00,-56.19,-0.38,-8.27,-5.82
