-1.87,25.81,-146.19,0.00,0.00,0.00
11.56,27.12,-147.69,0.00,0.00,0.00
14.31,26.81,-161.50,0.00,0.00,0.00
1.62,22.50,-177.37,-2.03,5.79,1.20
-10.69,21.94,-184.56,-2.20,8.28,1.27
-15.94,27.56,-181.06,-2.59,10.31,1.86
-18.56,23.00,-160.00,-3.06,14.24,4.03
-17.12,8.69,-115.56,-2.85,14.81,3.78
-0.94,-1.94,-59.38,-2.48,14.18,3.02
21.50,-4.37,-19.31,-1.81,10.90,2.29
23.75,-9.38,-6.19,-1.79,10.50,2.14
2.87,-14.75,-6.37,-1.94,10.86,1.72
-19.94,-15.75,-2.50,-2.17,11.98,1.78
-26.81,-17.87,17.00,-2.27,12.43,1.54
-10.50,-20.06,44.69,-2.29,11.79,1.66
3.56,-25.94,72.31,-2.41,10.36,1.47
4.56,-30.69,90.00,-2.47,8.77,0.78
-2.50,-30.81,100.37,-2.03,6.39,-0.49
-10.13,-26.06,105.00,-2.06,5.43,-0.50
-17.75,-22.19,103.50,-1.85,5.11,-0.34
-21.56,-20.25,102.62,-1.72,4.89,-0.28
-11.56,-18.00,104.94,-1.19,4.64,-0.02
7.56,-17.50,111.81,-1.19,4.04,0.07
27.00,-18.69,116.94,-1.12,3.36,-0.07
38.81,-19.12,117.62,-0.99,2.88,-0.27
36.81,-18.94,114.37,-1.03,2.59,-0.51
24.69,-17.44,111.94,-1.03,2.68,-0.74
15.19,-13.13,112.50,-0.93,2.66,-0.92
10.13,-9.06,115.25,-0.84,2.74,-0.12
1.87,-10.50,120.00,-0.82,2.55,-0.01
-6.50,-13.19,126.25,-0.79,2.29,-0.01
-9.81,-14.50,135.94,-0.91,1.99,0.23
-2.50,-14.94,148.94,-0.70,0.48,0.35
12.50,-15.19,158.69,-0.58,-0.26,0.63
23.00,-18.31,162.50,-0.47,-0.87,0.64
26.87,-22.81,160.75,-0.34,-1.41,0.21
26.81,-25.31,155.50,-0.23,-2.30,-0.76
26.56,-21.12,145.62,-0.38,-2.62,-0.98
