6.06,-52.06,87.56,-0.97,0.08,-1.26
0.00,-53.19,89.81,-1.04,0.19,-1.26
-4.19,-54.06,96.69,-1.22,-0.27,-1.73
1.37,-52.56,104.75,-1.46,-0.90,-2.01
12.50,-50.19,110.69,-1.72,-1.64,-1.98
23.50,-48.75,112.00,-1.85,-3.17,-2.78
32.63,-44.50,106.50,-1.74,-3.61,-3.05
36.31,-38.06,95.94,-1.84,-4.18,-3.34
35.50,-29.56,81.37,-2.04,-4.35,-3.27
31.50,-20.69,71.19,-2.23,-4.79,-3.05
26.31,-10.69,67.87,-2.27,-5.12,-2.73
22.37,-2.44,70.06,-2.32,-5.87,-2.46
25.12,2.94,70.87,-2.06,-8.20,-2.71
35.94,8.69,64.00,-2.03,-9.49,-2.85
46.38,12.81,44.00,-1.97,-10.48,-3.23
47.38,18.69,10.81,-1.84,-10.75,-3.87
33.75,33.63,-29.50,-2.50,-9.31,-5.15
8.31,59.00,-62.75,-2.66,-8.45,-4.59
-12.63,75.62,-89.37,-2.49,-7.88,-4.10
-13.81,88.37,-108.19,-2.63,-7.36,-3.84
-0.25,99.69,-116.44,-2.94,-6.86,-2.78
18.31,104.62,-120.62,-2.70,-7.41,-2.40
36.13,105.56,-130.50,-2.60,-7.94,-2.18
42.75,106.69,-151.44,-2.57,-8.13,-2.02
32.63,108.12,-183.06,-2.91,-6.64,-1.45
9.56,112.69,-217.12,-3.01,-5.03,-0.93
-19.87,117.75,-242.25,-3.08,-3.27,-0.68
-47.81,124.31,-256.12,-2.93,0.37,1.37
-74.31,129.06,-260.25,-2.56,2.18,2.42
-97.00,127.56,-254.75,-2.30,3.82,3.42
-108.62,121.25,-240.94,-1.97,5.36,4.40
-105.31,110.94,-219.94,-1.36,7.98,6.19
-83.25,94.87,-190.87,-1.16,8.52,6.42
-41.44,78.37,-161.56,-0.76,8.94,6.60
2.50,64.25,-137.06,-0.33,9.49,7.37
22.87,46.25,-117.56,0.24,11.19,8.74
15.00,23.12,-100.25,0.30,11.99,8.57
-4.94,2.56,-81.12,0.29,12.85,8.28
-24.06,-14.06,-54.19,0.30,13.75,8.17
-33.38,-31.62,-16.81,0.09,13.60,7.52
