3.00,-2.56,1.00,0.00,0.00,0.00
4.12,-5.81,0.44,0.00,0.00,0.00
3.87,-6.25,0.13,0.00,0.00,0.00
1.87,-4.37,-0.31,-6.24,-4.05,-16.57
0.13,-0.69,-0.44,-6.20,-4.07,-16.58
-0.44,2.12,-1.12,-6.15,-4.09,-16.49
0.37,3.75,-2.00,-6.12,-3.98,-16.31
1.44,4.12,-2.19,-6.05,-3.91,-16.17
2.62,2.75,-1.87,-6.06,-3.89,-16.06
4.87,0.69,-0.94,-6.04,-3.94,-16.21
5.37,-0.88,-0.44,-6.09,-4.01,-16.22
3.81,-1.87,0.06,-6.15,-4.09,-16.24
0.81,-2.19,0.13,-0.05,-0.07,-0.01
-1.06,-1.75,-0.44,0.00,0.00,-0.15
-1.44,-0.94,-0.88,0.01,0.06,-0.16
-1.75,0.44,-0.56,0.03,0.06,-0.13
-2.12,2.00,-0.56,0.04,0.08,-0.01
-3.12,1.94,-0.69,0.07,0.10,0.19
-1.56,0.56,-0.56,0.08,0.11,0.15
1.69,-0.62,-0.62,0.08,0.06,0.01
4.31,-0.31,-0.75,0.06,0.08,-0.05
3.50,0.94,-0.19,0.02,0.04,-0.04
0.25,2.69,0.06,-0.03,-0.02,0.00
-1.12,3.37,-0.19,-0.08,-0.07,0.04
0.00,3.12,-0.94,-0.04,-0.02,0.16
1.00,2.25,-1.31,0.02,0.03,0.22
1.06,1.12,-1.31,0.05,0.04,0.24
1.00,-0.31,-1.00,0.08,0.04,0.15
1.69,-0.94,-0.75,0.15,0.14,0.00
1.75,-0.62,-0.25,0.18,0.14,-0.08
1.56,0.69,0.13,0.16,0.07,-0.13
2.12,2.37,-0.25,0.16,0.00,-0.11
2.19,3.19,-0.94,0.06,-0.01,-0.02
1.62,2.87,-0.81,0.00,-0.04,0.00
1.00,2.25,-0.50,0.05,-0.05,-0.08
0.88,2.37,-0.56,0.14,-0.01,-0.11
-0.56,3.12,-0.62,0.10,-0.01,-0.02
-1.19,3.44,-1.00,0.08,-0.04,-0.04
-0.25,3.62,-1.31,0.09,-0.02,0.06
0.19,2.25,-1.50,0.12,0.03,0.18
0.50,0.25,-1.50,0.08,0.03,0.26
2.06,-1.94,-1.25,0.06,0.02,0.13
4.06,-4.25,-1.12,0.09,-0.01,-0.03
4.62,-4.00,-1.19,0.08,0.08,-0.26
2.37,-2.31,-0.69,0.13,0.03,-0.37
0.06,0.50,-0.06,0.12,-0.04,-0.43
-0.81,4.31,-0.75,0.05,-0.06,-0.32
-2.25,6.44,-1.44,0.12,0.01,0.05
-3.12,6.12,-1.44,0.13,0.06,0.10
-1.87,4.69,-1.56,0.07,0.04,0.09
0.44,3.50,-1.75,0.11,0.08,0.13
