3.69,-1.62,3.75,0.00,0.00,0.00
3.87,-2.94,3.94,0.00,0.00,0.00
5.69,-3.25,3.56,0.00,0.00,0.00
5.37,-3.56,2.62,2.88,-3.50,-1.48
3.06,-3.25,1.31,2.85,-3.49,-1.60
0.50,-2.31,0.37,2.86,-3.43,-1.67
-0.81,-1.75,0.44,2.94,-3.34,-1.47
-0.37,-1.81,0.44,-0.06,0.14,-0.26
0.44,-2.00,0.13,0.02,0.09,-0.30
0.81,-1.75,-0.50,0.10,0.14,-0.43
0.62,-0.75,-0.94,0.10,0.21,-0.41
0.31,-0.56,-0.94,0.06,0.27,-0.39
0.25,-0.31,-0.69,0.07,0.30,-0.40
0.13,-0.44,0.19,0.00,0.43,-0.40
-0.13,-0.44,1.12,0.00,0.41,-0.40
-0.62,-0.50,2.25,0.04,0.36,-0.34
-0.94,-0.50,2.75,0.05,0.17,-0.37
-0.62,-0.62,2.50,0.09,-0.06,-0.29
0.44,-0.94,1.44,0.08,-0.07,-0.34
0.81,-1.00,0.31,0.06,-0.04,-0.32
0.06,-0.50,-0.56,0.05,-0.03,-0.39
-0.13,-0.06,-1.12,0.07,0.14,-0.40
-0.37,0.31,-1.44,0.07,0.22,-0.40
-1.19,0.56,-1.00,0.04,0.39,-0.34
-1.56,0.00,-0.06,-0.08,0.53,-0.26
-0.75,-1.06,1.56,-0.02,0.42,-0.33
0.31,-1.00,2.44,0.00,0.26,-0.46
-0.13,0.44,2.25,-0.01,0.12,-0.53
-1.25,1.81,1.31,-0.10,0.03,-0.19
-2.44,1.75,0.06,-0.12,0.00,-0.11
-2.37,0.88,-1.19,-0.11,0.00,-0.03
-1.44,-0.06,-2.12,-0.13,0.00,-0.11
-0.56,-0.19,-1.94,-0.12,0.14,-0.25
0.13,0.19,-0.94,-0.10,0.05,-0.38
0.94,0.94,-0.50,-0.09,0.02,-0.39
0.56,1.69,-0.81,-0.08,-0.07,-0.37
0.06,1.37,-1.69,-0.17,0.27,-0.19
0.44,0.13,-1.87,-0.20,0.35,-0.27
1.31,-0.88,-1.06,-0.17,0.44,-0.35
1.25,-1.25,0.31,-0.15,0.41,-0.45
0.81,-0.37,0.94,-0.09,0.28,-0.45
-0.06,0.06,1.19,-0.04,0.20,-0.46
-0.37,0.19,0.75,-0.04,0.15,-0.41
-0.69,0.00,-0.13,-0.07,0.11,-0.49
-1.12,0.31,-1.12,-0.07,0.13,-0.56
-2.06,1.37,-1.37,-0.09,0.16,-0.52
-3.12,2.37,-1.50,-0.10,0.23,-0.39
-3.12,2.37,-1.50,-0.11,0.27,-0.12
-3.00,1.56,-0.69,-0.09,0.30,-0.12
-1.94,0.19,-0.31,-0.04,0.41,-0.17
-0.88,-0.75,0.56,-0.02,0.42,-0.24
-0.44,-0.75,1.81,0.05,0.21,-0.39
-0.44,-0.75,1.81,0.06,0.08,-0.38
-0.62,-0.13,2.37,0.00,-0.05,-0.40
-1.50,1.56,1.00,-0.01,-0.10,-0.29
-2.31,1.31,-0.50,0.01,-0.13,-0.24
-2.00,1.50,-2.31,0.00,0.00,-0.22
-2.00,1.50,-2.31,-0.03,0.05,-0.26
-1.37,1.44,-2.75,-0.14,0.19,-0.19
-0.88,1.81,-1.50,-0.15,0.13,-0.18
0.00,1.50,-0.75,-0.12,0.13,-0.13
0.25,0.25,-0.69,-0.12,0.15,-0.18
0.62,-0.13,-0.94,-0.12,0.20,-0.30
0.31,0.06,-1.31,-0.15,0.24,-0.33
-0.06,0.31,-1.50,-0.16,0.33,-0.31
-0.13,0.19,-1.06,-0.17,0.31,-0.29
0.25,0.31,-0.37,-0.14,0.26,-0.33
0.44,0.19,0.19,-0.10,0.21,-0.35
0.00,0.25,0.44,-0.07,0.15,-0.34
-0.37,0.37,0.31,-0.07,0.14,-0.32
-0.44,-0.06,0.37,-0.08,0.18,-0.34
-0.19,-0.37,0.25,-0.05,0.19,-0.39
-0.37,-0.06,0.25,-0.05,0.18,-0.37
-0.94,0.31,0.37,-0.05,0.16,-0.38
-1.06,0.62,0.31,-0.04,0.17,-0.33
-1.06,0.69,-0.06,-0.03,0.19,-0.31
-1.00,0.31,-0.13,-0.04,0.17,-0.29
-1.00,0.31,-0.13,0.00,0.07,-0.39
-1.00,0.13,-0.06,0.01,0.04,-0.42
-1.12,0.94,-0.56,0.00,0.05,-0.50
-1.19,1.75,-1.00,-0.09,0.12,-0.41
-1.75,2.06,-1.19,-0.13,0.31,-0.26
-1.75,2.06,-1.19,-0.13,0.31,-0.26
-1.37,1.44,-1.00,-0.16,0.38,-0.22
-0.75,0.31,0.37,-0.19,0.35,-0.27
-1.25,-0.06,0.88,-0.17,0.26,-0.13
-1.81,-0.50,1.31,-0.15,0.17,-0.11
-1.81,-0.50,1.31,-0.15,0.17,-0.11
-1.56,-1.62,1.25,-0.11,0.09,-0.16
0.00,-1.50,0.62,0.00,0.02,-0.33
0.13,-1.12,0.69,0.00,0.00,-0.26
0.37,-0.81,0.37,0.01,0.05,-0.27
0.37,-0.81,0.37,0.00,0.04,-0.24
0.25,-0.69,-0.06,0.00,0.10,-0.27
-0.25,-0.94,-0.75,0.03,0.10,-0.28
-0.13,-1.06,-1.31,0.03,0.14,-0.31
0.62,-1.25,-1.44,-0.01,0.14,-0.38
0.50,-0.19,-0.81,-0.01,0.14,-0.38
-0.06,0.44,-0.37,-0.04,0.08,-0.32
0.44,0.88,-0.31,-0.04,0.07,-0.37
1.25,0.56,-1.00,-0.11,0.24,-0.42
1.00,0.44,-2.06,-0.15,0.33,-0.29
0.13,0.88,-2.12,-0.15,0.33,-0.29
-1.44,1.19,-1.75,-0.12,0.37,-0.18
-1.94,0.13,-1.37,-0.04,0.46,-0.37
-0.94,-1.25,-0.94,-0.02,0.29,-0.50
0.00,-1.81,0.50,0.00,0.11,-0.54
0.31,-0.75,1.56,0.00,0.11,-0.54
-0.44,1.25,1.62,-0.01,-0.10,-0.45
-0.56,2.81,0.62,-0.10,-0.03,-0.27
-0.50,3.00,-0.94,-0.17,0.09,-0.19
-0.44,2.50,-2.12,-0.26,0.25,-0.23
-0.56,1.69,-2.81,-0.26,0.25,-0.23
-0.50,1.37,-1.94,-0.25,0.34,-0.20
-0.25,1.62,-0.75,-0.29,0.31,-0.18
-0.37,0.88,0.56,-0.20,0.22,-0.19
-0.44,0.06,1.31,-0.18,0.20,-0.20
0.13,-0.94,1.62,-0.18,0.20,-0.20
0.31,-1.81,1.69,-0.12,0.16,-0.24
0.37,-1.87,1.56,0.00,0.06,-0.05
0.56,-1.69,1.31,0.06,0.00,-0.06
0.37,-1.62,1.37,0.03,-0.01,-0.06
-0.06,-1.69,0.81,0.03,-0.01,-0.06
-0.44,-1.87,0.50,0.09,0.01,-0.09
-0.19,-2.12,0.81,0.12,-0.05,-0.21
0.88,-1.94,0.94,0.12,-0.04,-0.19
0.88,-1.62,0.56,0.11,0.02,-0.24
0.56,-1.00,-0.13,0.11,0.02,-0.24
-0.13,-0.56,-0.44,0.06,0.13,-0.20
-1.06,-0.06,-0.94,0.05,0.18,-0.14
-0.94,0.19,-1.06,0.01,0.10,-0.13
-1.06,0.13,-0.37,0.02,0.00,-0.13
-0.69,0.31,0.19,0.02,0.00,-0.13
-0.37,0.44,0.44,-0.03,-0.14,-0.08
-1.37,0.69,-0.19,-0.05,-0.09,-0.02
-2.37,1.00,-0.88,-0.05,0.00,0.01
-2.50,0.75,-1.62,-0.10,0.08,0.04
-1.44,0.44,-1.87,-0.10,0.08,0.04
-0.69,0.25,-1.50,-0.11,0.18,0.04
-0.94,-0.25,-0.50,-0.15,0.24,0.09
-1.06,-0.50,0.75,-0.08,0.06,0.06
-0.81,-1.06,1.81,-0.06,-0.05,0.00
0.50,-1.12,1.94,-0.06,-0.05,0.00
0.75,-1.12,1.81,-0.04,-0.08,-0.05
0.81,-0.25,1.19,-0.02,-0.07,0.00
0.00,0.00,0.37,-0.07,-0.03,0.03
-0.06,0.19,-0.56,-0.13,0.18,0.04
-0.06,-0.06,-0.44,-0.09,0.21,0.04
-0.19,-0.75,0.37,-0.07,0.18,0.02
-0.13,-0.94,0.88,-0.02,0.17,0.05
0.13,-1.25,1.25,-0.01,0.13,-0.01
1.00,-1.81,1.87,0.00,0.12,-0.02
1.31,-1.94,2.50,0.06,0.07,-0.06
1.81,-1.69,2.69,0.09,0.01,-0.14
1.87,-1.44,2.37,0.09,-0.03,-0.22
0.94,-0.69,1.62,0.08,-0.06,-0.19
-0.69,0.06,0.62,0.05,-0.06,-0.10
-0.94,-0.31,-0.19,0.05,0.05,0.06
