-1.37,-3.62,-2.87,0.00,0.00,0.00
-2.81,-2.69,-2.75,0.00,0.00,0.00
-3.12,-1.75,-2.62,0.00,0.00,0.00
-3.81,-1.37,-2.50,7.15,-1.95,-4.19
-3.37,-1.25,-2.56,7.11,-1.84,-4.20
-2.69,-1.69,-1.69,7.06,-1.68,-4.11
-1.19,-1.50,-0.13,7.04,-1.65,-4.22
0.88,-0.50,1.56,7.09,-1.72,-4.11
3.00,0.00,2.75,7.06,-1.90,-4.12
3.94,-0.31,2.75,-0.38,-0.02,-0.28
3.50,-0.44,1.94,-0.39,0.01,-0.27
1.94,-0.88,1.44,-0.36,0.02,-0.30
0.44,-1.00,1.00,-0.36,0.04,-0.37
0.31,-0.37,1.12,-0.29,0.10,-0.37
0.31,-0.56,1.44,-0.29,0.05,-0.36
1.00,-0.62,2.00,-0.24,-0.02,-0.40
1.44,-0.37,1.94,-0.21,-0.06,-0.34
1.50,-0.31,1.69,-0.25,-0.05,-0.36
1.25,0.13,1.37,-0.28,-0.03,-0.33
0.37,0.25,0.75,-0.31,-0.03,-0.36
-0.81,-0.19,0.13,-0.33,0.00,-0.31
-1.37,-0.50,-0.06,-0.29,0.06,-0.27
-1.12,-0.69,0.31,-0.23,0.02,-0.32
0.19,-0.75,0.13,-0.26,0.02,-0.33
1.25,-0.31,0.06,-0.33,0.07,-0.32
0.69,-0.50,-0.19,-0.32,0.12,-0.43
0.25,0.00,0.13,-0.36,0.22,-0.43
-1.44,0.00,0.94,-0.34,0.19,-0.12
-3.62,-2.00,0.75,-0.13,-0.03,-0.34
-1.62,-2.44,-0.44,-0.09,0.10,-0.42
0.50,-1.31,0.31,-0.10,0.10,-0.36
0.00,-0.69,1.19,-0.12,-0.06,-0.31
-1.62,0.06,0.37,-0.12,-0.07,-0.28
-2.87,0.31,-0.56,-0.14,0.00,-0.24
-2.94,0.25,-0.94,-0.17,-0.01,-0.27
-1.31,-0.13,-1.37,-0.17,-0.04,-0.21
0.56,-0.31,-2.31,-0.25,0.07,-0.35
1.69,0.06,-2.56,-0.33,0.20,-0.39
1.87,1.00,-1.56,-0.43,0.24,-0.37
0.31,1.19,-0.31,-0.47,0.19,-0.19
-1.31,0.50,0.25,-0.37,0.03,-0.17
-1.00,0.00,-0.06,-0.36,0.01,-0.11
-0.25,-0.69,-0.25,-0.35,0.00,-0.20
0.31,-0.56,-0.69,-0.31,0.03,-0.30
-0.25,-0.62,-0.75,-0.32,0.02,-0.36
-1.00,-0.13,-0.81,-0.31,-0.01,-0.29
-1.87,-0.13,-0.94,-0.30,-0.04,-0.27
-2.06,-0.81,-1.50,-0.22,0.02,-0.33
-2.06,-0.81,-1.50,-0.29,0.13,-0.36
0.50,-0.75,-0.94,-0.29,0.16,-0.38
1.50,-0.37,-0.06,-0.24,0.16,-0.39
2.44,0.19,0.81,-0.30,0.08,-0.41
2.44,1.12,0.88,-0.33,0.04,-0.29
0.94,1.00,0.50,-0.33,0.02,-0.25
-0.56,0.31,0.06,-0.38,0.14,-0.25
-0.56,-0.37,0.81,-0.33,0.17,-0.26
1.12,-0.37,1.75,-0.24,0.02,-0.31
1.12,-0.37,1.75,-0.24,-0.09,-0.29
3.06,0.00,1.94,-0.24,-0.20,-0.24
0.06,1.00,0.19,-0.26,-0.22,-0.24
-2.06,0.88,-1.37,-0.25,-0.17,-0.20
-2.87,0.56,-2.69,-0.28,-0.09,-0.16
-2.87,0.56,-2.69,-0.36,0.07,-0.19
-2.00,0.19,-3.00,-0.40,0.16,-0.19
0.37,0.19,-2.12,-0.38,0.21,-0.27
1.81,-0.13,-1.31,-0.42,0.24,-0.31
2.19,-0.19,-0.56,-0.46,0.24,-0.24
2.19,-0.19,-0.56,-0.43,0.18,-0.33
1.94,-1.06,0.31,-0.36,0.15,-0.34
2.00,-0.81,1.06,-0.31,0.02,-0.38
1.25,-0.31,0.81,-0.28,-0.08,-0.25
-0.62,-1.00,-0.06,-0.25,-0.09,-0.30
-0.62,-1.00,-0.06,-0.20,-0.05,-0.36
-1.81,-1.12,-1.12,-0.21,0.02,-0.36
-1.44,-0.25,-1.69,-0.24,0.03,-0.40
-0.94,0.31,-1.37,-0.26,0.03,-0.35
-1.06,0.69,-1.37,-0.28,0.02,-0.28
-1.06,0.69,-1.37,-0.28,0.02,-0.28
-1.31,0.50,-1.37,-0.33,0.11,-0.23
0.00,0.19,-0.75,-0.33,0.14,-0.23
1.06,-0.25,-0.31,-0.30,0.10,-0.22
1.62,-1.44,-0.50,-0.33,0.01,-0.22
1.62,-1.44,-0.50,-0.33,0.01,-0.22
2.12,-2.75,-1.37,-0.37,0.14,-0.35
0.94,-0.69,0.00,-0.36,0.15,-0.42
-0.25,0.00,0.50,-0.33,0.04,-0.29
-0.75,0.56,0.75,-0.32,0.02,-0.21
-0.75,0.56,0.75,-0.30,0.02,-0.14
0.06,-1.25,0.19,-0.28,0.00,-0.21
1.12,-1.56,-0.31,-0.25,0.04,-0.38
1.06,-1.81,-0.50,-0.26,0.09,-0.46
0.69,-1.00,0.06,-0.23,0.07,-0.43
0.69,-1.00,0.06,-0.29,0.04,-0.25
0.44,0.06,0.25,-0.34,0.10,-0.27
0.94,-0.06,0.06,-0.34,0.11,-0.30
1.19,-0.56,0.37,-0.34,0.11,-0.31
1.19,-0.56,0.37,-0.33,0.05,-0.36
