34.69,-42.00,-121.19,0.00,0.00,0.00
38.13,-55.50,-109.06,0.00,0.00,0.00
42.88,-64.19,-107.50,0.00,0.00,0.00
46.69,-67.00,-118.69,-0.47,-1.22,2.10
48.13,-67.00,-138.75,-0.88,-0.23,1.77
46.50,-62.13,-151.00,-1.51,1.41,1.19
52.31,-48.31,-150.94,-2.02,3.56,0.81
57.13,-40.44,-139.81,-2.49,4.23,1.98
52.38,-44.88,-126.87,-2.84,4.62,2.69
46.38,-57.31,-111.75,-3.57,6.29,4.43
39.94,-91.94,-83.69,-2.07,5.26,2.47
68.81,-110.56,-63.56,-3.18,5.13,-0.20
85.00,-109.06,-37.38,-2.71,5.41,0.19
74.25,-106.19,-21.25,-2.69,2.76,-2.09
63.63,-92.31,-24.12,-2.55,2.63,-2.37
50.94,-79.31,-30.44,-2.75,3.09,-2.97
39.94,-58.31,-27.56,-3.00,3.69,-3.40
32.69,-40.50,-15.38,-3.05,4.08,-1.76
31.19,-39.69,-0.94,-3.04,3.74,-1.10
33.69,-48.25,9.88,-3.63,3.38,-1.06
30.75,-57.25,21.19,-3.50,3.44,-1.27
26.44,-58.38,31.25,-3.65,2.91,-2.71
25.75,-54.06,39.81,-3.48,2.83,-3.44
32.19,-42.25,46.06,-3.59,2.72,-3.86
46.38,-27.00,53.06,-3.77,3.28,-3.14
58.50,-17.50,64.75,-4.04,3.49,-2.91
62.31,-16.06,81.12,-3.77,3.68,-2.61
59.63,-17.62,99.81,-3.91,2.97,-2.91
53.94,-20.19,113.62,-3.68,1.50,-3.66
43.38,-22.94,119.06,-3.64,0.88,-4.51
31.50,-18.56,118.37,-3.66,0.70,-5.08
19.87,-11.56,118.69,-3.82,0.66,-5.43
18.12,-1.50,124.44,-3.83,0.66,-6.37
26.50,12.31,134.69,-4.04,0.72,-6.11
30.62,24.31,148.31,-4.11,0.20,-5.98
20.06,34.13,156.37,-4.22,-0.36,-5.27
-6.37,38.69,158.37,-4.10,-2.22,-4.53
-31.06,40.56,153.56,-3.85,-3.00,-4.28
-45.00,38.44,146.50,-3.62,-3.56,-4.43
-44.25,39.75,142.25,-3.27,-4.16,-6.05
-22.62,57.25,142.56,-3.77,-5.12,-6.89
9.06,87.12,139.25,-2.95,-4.96,-4.49
9.06,87.12,139.25,-3.27,-5.85,-4.09
25.81,101.12,123.87,-3.58,-5.92,-2.15
5.37,101.06,119.81,-3.38,-6.53,-1.64
-21.56,96.56,112.81,-3.08,-6.97,-1.40
-37.31,92.31,101.81,-2.85,-7.10,-1.09
-41.81,87.25,92.44,-2.54,-7.33,-1.38
-35.63,89.81,85.81,-2.80,-7.93,-1.67
-26.37,98.12,80.00,-2.39,-7.71,-0.96
-22.50,103.12,78.44,-2.23,-8.60,-0.62
-10.69,103.12,70.44,-1.72,-9.42,0.77
-5.25,95.50,56.06,-1.45,-9.43,0.90
-13.25,89.87,39.06,-1.32,-9.34,0.86
-28.31,88.37,23.37,-1.01,-9.06,1.21
-39.25,88.62,9.38,-0.73,-8.28,2.37
-44.44,82.75,-1.37,-0.58,-7.88,2.70
-44.44,82.75,-1.37,-0.34,-7.50,2.57
-40.13,73.06,-8.88,0.21,-6.88,1.63
-14.75,59.38,-13.44,0.67,-7.31,0.74
-2.75,59.31,-17.94,0.84,-7.82,0.63
-5.12,61.38,-32.94,0.70,-7.64,1.22
-5.12,61.38,-32.94,0.59,-5.94,2.51
-26.12,62.81,-49.69,0.67,-4.92,3.01
-47.81,62.44,-61.88,0.89,-4.01,3.51
-37.69,53.88,-57.94,1.01,-3.67,3.91
-23.56,41.56,-52.25,1.21,-3.98,3.49
-23.56,41.56,-52.25,1.56,-4.72,3.13
-15.38,31.50,-45.94,1.88,-5.73,2.94
-18.94,25.12,-52.38,2.02,-6.17,2.72
-29.44,25.62,-69.62,2.12,-5.41,3.81
-36.75,20.75,-88.50,2.04,-4.28,3.69
-36.75,20.75,-88.50,2.00,-3.14,3.96
-32.50,17.75,-96.37,2.06,-2.79,4.30
-15.00,5.37,-82.44,2.43,-4.02,4.42
-5.12,-3.50,-79.44,2.73,-4.77,4.04
5.19,-9.13,-88.56,2.81,-5.61,3.32
5.19,-9.13,-88.56,2.13,-3.83,3.27
15.06,-8.06,-116.31,2.13,-3.83,3.27
15.63,2.31,-166.75,1.01,0.62,4.63
