-4.94,-103.81,-96.75,-2.11,7.24,2.81
-9.31,-112.56,-83.56,-2.13,8.07,2.44
-14.06,-124.50,-53.19,-2.50,6.83,0.35
9.19,-133.87,-23.31,-2.81,7.10,-0.05
41.44,-114.94,3.94,-2.77,6.54,0.42
39.63,-104.00,30.50,-3.01,5.15,0.93
35.19,-104.31,40.94,-2.91,3.28,0.55
40.19,-109.37,37.44,-2.81,3.26,0.88
39.38,-121.87,33.63,-2.66,3.02,0.50
41.69,-133.50,31.94,-3.12,2.65,-1.10
53.75,-131.31,31.69,-3.12,2.78,-2.86
60.69,-121.87,36.06,-3.17,2.64,-3.87
60.44,-105.50,42.13,-3.15,2.23,-4.58
55.13,-81.69,46.13,-3.10,1.99,-4.72
43.75,-62.00,48.31,-2.76,1.31,-4.10
32.63,-53.06,45.63,-2.57,1.24,-4.26
29.87,-48.88,39.31,-2.65,1.38,-4.45
33.00,-45.81,35.31,-2.87,1.95,-5.24
39.31,-40.75,34.56,-2.97,2.40,-5.61
49.13,-31.56,37.06,-3.06,2.66,-5.83
58.81,-22.44,46.50,-3.07,2.58,-6.26
68.00,-10.81,58.25,-3.00,2.35,-6.34
65.69,0.56,70.50,-3.03,1.88,-6.55
50.13,12.88,79.37,-3.08,1.50,-6.43
25.37,27.44,87.56,-3.00,0.88,-6.28
4.62,40.69,93.31,-2.93,-0.07,-5.41
-9.06,51.63,95.56,-2.91,-0.47,-4.96
-12.06,61.88,95.37,-2.84,-0.81,-4.58
3.25,74.44,93.31,-2.70,-0.84,-3.87
29.75,82.62,91.12,-2.59,-0.34,-2.47
56.69,82.87,89.44,-2.63,-0.14,-2.27
77.75,78.00,89.31,-2.67,0.14,-2.14
77.12,71.06,92.75,-2.62,-0.35,-2.70
52.88,65.06,100.75,-2.62,-1.32,-3.38
24.00,66.75,108.31,-2.77,-2.46,-3.73
5.56,76.69,111.81,-2.70,-3.64,-4.15
6.62,103.69,104.50,-2.51,-4.94,-2.36
17.12,134.12,88.75,-3.00,-5.25,-0.44
15.13,150.50,75.12,-2.87,-5.15,1.29
5.69,149.87,65.50,-2.71,-5.00,2.69
-6.00,135.44,59.88,-2.35,-5.23,3.91
-15.25,115.31,56.81,-2.15,-5.58,3.82
-19.81,98.31,54.25,-1.88,-5.95,3.37
-25.94,88.62,49.31,-1.90,-7.16,2.28
-25.06,93.19,39.50,-1.37,-8.02,2.47
-23.00,102.69,31.94,-0.99,-8.62,2.86
-8.19,106.19,19.81,-0.72,-8.85,3.43
10.19,100.44,2.37,-0.33,-8.79,3.91
18.37,84.25,-20.06,-0.02,-8.01,3.84
8.81,66.31,-46.50,0.17,-7.34,3.37
-10.81,53.81,-71.19,0.35,-6.42,2.77
-25.87,47.56,-88.56,0.25,-4.33,1.81
-29.81,45.19,-94.00,0.23,-3.58,1.41
-25.50,44.75,-90.25,0.19,-3.22,1.09
-17.06,46.25,-81.75,0.27,-3.01,0.98
-12.75,51.69,-72.44,0.51,-3.86,1.59
-11.63,61.56,-71.50,0.66,-3.86,2.72
-17.06,67.56,-82.50,0.75,-3.41,3.84
-30.19,62.75,-100.25,0.65,-2.68,4.51
-40.69,49.56,-117.12,0.56,-0.12,4.91
-46.06,29.81,-123.12,0.60,0.96,4.49
-45.06,11.88,-114.19,0.65,1.51,3.80
-37.00,1.94,-94.44,0.72,1.42,3.14
-24.19,2.87,-71.00,1.25,-0.62,2.91
-12.00,12.94,-54.81,1.36,-1.51,3.88
-6.81,22.50,-57.88,1.49,-1.73,4.89
-16.00,21.56,-78.56,1.28,-1.07,6.76
-33.94,-0.62,-100.94,0.63,0.50,7.73
-38.44,-31.81,-116.12,0.36,1.48,6.91
-26.81,-54.63,-120.19,0.09,2.34,6.13
-12.81,-65.19,-111.62,-0.16,2.66,5.08
-0.88,-65.37,-99.56,-0.24,2.61,5.27
9.00,-63.25,-93.19,-0.38,2.76,5.62
13.31,-67.50,-94.00,-0.53,3.08,5.85
13.25,-78.12,-97.75,-0.51,4.02,5.35
14.06,-92.62,-100.31,-0.65,4.50,4.48
19.94,-106.44,-101.44,-0.87,5.09,3.48
23.69,-115.81,-97.50,-0.92,6.27,4.59
15.25,-140.00,-81.87,-2.16,5.97,0.46
30.25,-140.25,-76.44,-1.82,7.37,0.45
30.87,-114.44,-57.56,-1.89,7.20,1.65
19.44,-100.00,-33.44,-1.94,6.40,2.29
27.19,-99.87,-17.37,-1.81,5.61,2.17
45.19,-106.94,-8.44,-2.15,5.44,1.69
45.19,-106.94,-8.44,-2.15,4.89,1.49
49.63,-114.94,1.94,-1.76,3.95,0.39
49.38,-136.62,10.75,-1.94,3.75,-0.24
53.31,-144.87,8.69,-2.46,4.11,-0.91
52.00,-148.69,12.00,-2.77,3.88,-2.33
52.00,-148.69,12.00,-2.73,3.55,-3.96
50.94,-137.56,20.00,-3.00,2.94,-4.23
52.56,-88.12,38.44,-2.88,2.64,-3.66
54.50,-68.56,44.63,-2.77,2.02,-3.00
56.38,-60.75,46.44,-2.68,1.39,-2.74
56.38,-60.75,46.44,-2.90,1.38,-3.37
58.31,-61.00,44.31,-3.06,1.59,-3.94
52.56,-58.88,37.94,-3.03,1.84,-4.44
49.31,-52.25,38.63,-3.24,2.22,-5.51
52.38,-42.25,45.69,-3.42,2.06,-5.79
52.38,-42.25,45.69,-3.42,2.06,-5.79
60.50,-29.75,56.75,-3.24,1.40,-5.84
67.50,-10.56,74.62,-3.37,0.87,-5.92
63.50,-1.50,78.25,-3.49,0.65,-5.94
50.38,5.75,82.00,-3.48,0.23,-6.42
50.38,5.75,82.00,-3.48,0.23,-6.42
38.75,20.87,84.50,-3.71,-0.24,-5.66
13.19,55.44,89.50,-3.47,-0.79,-4.20
6.06,62.19,90.56,-3.42,-0.91,-3.54
10.94,62.44,90.69,-3.19,-1.14,-3.24
10.94,62.44,90.69,-3.19,-1.14,-3.24
22.75,60.88,91.50,-3.32,-1.34,-3.21
34.69,59.63,88.69,-3.33,-1.36,-3.11
22.25,63.19,85.56,-3.42,-1.66,-2.72
8.44,70.37,82.06,-3.40,-1.67,-2.25
8.44,70.37,82.06,-3.40,-1.67,-2.25
-3.00,77.81,79.81,-3.33,-1.71,-1.74
-2.56,88.75,82.75,-2.77,-2.42,-0.36
15.06,87.62,85.50,-2.46,-2.67,-0.23
36.00,81.31,86.19,-2.30,-3.00,-0.33
36.00,81.31,86.19,-2.30,-3.00,-0.33
48.69,73.37,85.00,-2.14,-3.68,-0.56
27.31,66.69,71.75,-2.40,-4.78,-1.58
11.44,78.56,53.75,-1.55,-4.51,-1.45
1.25,91.69,36.25,-1.83,-4.03,-0.56
1.25,91.69,36.25,-1.83,-4.03,-0.56
-8.06,104.62,28.31,-1.69,-3.88,0.21
-11.69,113.06,29.50,-1.44,-4.16,1.70
-7.87,115.37,33.69,-1.08,-5.18,2.68
-2.37,112.44,37.63,-0.76,-5.82,3.05
-1.81,107.50,39.31,-0.76,-5.82,3.05
-4.62,103.69,36.31,-0.47,-6.50,2.96
-5.31,101.00,23.25,-0.09,-6.63,3.67
-2.81,100.19,0.44,-0.14,-5.95,4.12
-9.25,96.25,-23.56,-0.07,-5.14,4.30
-13.19,85.31,-46.38,-0.07,-5.14,4.30
-15.94,74.00,-60.56,-0.04,-3.70,4.05
-12.38,67.06,-63.63,0.38,-3.08,4.19
-10.75,60.88,-54.63,0.64,-3.69,3.98
-15.69,55.31,-38.00,1.21,-5.65,4.08
-17.81,55.06,-24.12,1.21,-5.65,4.08
-14.75,56.56,-20.31,1.34,-6.68,4.06
-13.38,55.69,-26.94,1.25,-7.23,4.04
-13.50,50.94,-45.19,1.08,-6.36,4.41
-18.25,43.25,-70.25,0.99,-5.39,4.69
-25.81,35.25,-94.94,0.99,-5.39,4.69
-34.38,26.87,-114.06,0.92,-4.46,4.84
-41.88,21.00,-129.37,0.76,-0.73,5.99
-47.69,16.06,-141.94,0.70,0.45,6.08
-50.31,7.31,-150.37,0.57,1.61,5.94
-43.19,-7.56,-151.06,0.57,1.61,5.94
-29.69,-28.00,-141.75,0.55,2.36,5.25
-16.75,-46.75,-121.81,0.69,0.81,3.06
-7.06,-54.81,-97.31,0.63,-0.53,3.08
1.50,-52.94,-76.12,0.72,-0.80,4.48
11.19,-45.56,-75.56,0.72,-0.80,4.48
7.81,-44.00,-100.44,0.31,0.32,5.05
-10.06,-53.63,-138.75,-0.67,4.41,5.10
-30.31,-67.19,-175.12,-1.02,8.66,4.09
-43.69,-80.81,-193.44,-1.01,9.68,3.04
-49.19,-94.37,-186.37,-1.01,9.68,3.04
-41.25,-101.19,-153.50,-0.75,10.30,2.41
-19.94,-100.19,-100.37,-0.95,6.69,1.57
11.38,-116.31,-41.13,-0.72,5.63,2.69
68.94,-105.12,-18.31,-1.10,4.06,1.88
69.50,-101.56,-5.25,-1.10,4.06,1.88
50.50,-105.37,-13.13,-1.06,3.73,1.25
39.25,-106.44,-35.50,-1.75,6.61,0.49
18.50,-114.44,-47.88,-2.30,7.03,-0.14
3.94,-121.37,-44.75,-2.08,7.28,-0.23
8.31,-120.62,-26.94,-2.08,7.28,-0.23
18.25,-116.19,2.25,-2.15,5.20,-1.26
29.56,-107.44,27.50,-1.99,2.76,-1.54
40.25,-100.12,40.19,-2.13,2.01,-1.91
52.44,-93.94,38.19,-2.21,2.42,-1.89
62.81,-89.06,27.06,-2.21,2.42,-1.89
66.37,-84.19,14.13,-2.60,2.98,-2.14
64.62,-81.94,6.69,-3.30,4.46,-3.32
65.12,-77.44,8.13,-3.35,4.28,-3.72
64.75,-72.62,19.50,-3.50,3.66,-3.90
59.75,-65.75,37.94,-3.50,3.66,-3.90
51.00,-53.38,55.69,-3.50,2.94,-3.73
40.56,-40.31,67.56,-3.44,1.31,-3.47
31.12,-32.00,71.31,-3.44,1.31,-3.47
26.69,-27.31,71.25,-3.49,1.10,-3.62
29.12,-22.69,72.37,-3.55,0.99,-3.76
34.75,-17.25,76.19,-3.63,0.55,-3.91
37.44,-11.06,81.31,-3.83,0.25,-3.77
30.19,-3.81,85.56,-3.71,-0.06,-3.79
16.25,2.25,88.37,-3.73,-0.68,-3.71
4.94,9.94,86.19,-3.77,-0.70,-3.55
-2.87,17.44,82.62,-3.75,-0.69,-3.41
-1.62,24.00,81.56,-3.65,-0.58,-3.17
8.81,28.31,84.25,-3.48,-0.93,-3.26
23.50,29.31,89.81,-3.46,-1.25,-3.49
38.44,29.12,95.00,-3.39,-1.54,-3.63
45.00,30.19,96.62,-3.41,-1.86,-3.68
41.69,31.37,93.62,-3.46,-2.04,-3.73
